Time_s,Acc_Norm_g,Ground_Truth_Roll_deg,Ground_Truth_Pitch_deg,Ground_Truth_Yaw_deg,Adaptive_EKF_Roll_deg,Adaptive_EKF_Pitch_deg,Adaptive_EKF_Yaw_deg,Basic_EKF_Roll_deg,Basic_EKF_Pitch_deg,Basic_EKF_Yaw_deg
0.0,1.007911761349474,-1.9350498140198267,1.4574759587426172,-0.4146957300713647,1.343170054585921,1.8886655043082026,-2.6692729078401545,1.3390946726889805,1.8920713894996408,-2.6809919582698525
0.0035124692658939235,1.0114002278616614,-2.0261166011685785,1.3393005139773717,-0.4155391633636618,0.5271700255426567,0.7538496192698396,-2.6743613883122386,0.5254094199441824,0.7557225480049409,-2.6860773406532625
0.007024938531787847,1.0206603416564761,-2.0545442894988835,1.3055655477444001,-0.4168725240552906,0.32123193489489105,0.47534474180540853,-2.661471875856533,0.3206612498473624,0.4769624201111332,-2.672957796527086
0.01053740779768177,0.9950176544587931,-2.067023339981939,1.291575815501298,-0.4192907302073216,0.22497290825904318,0.3510376803668425,-2.6506332499781196,0.22298562809812325,0.3525211232474964,-2.6622067208204134
0.014049877063575694,1.0072214170416536,-2.0734705058203873,1.2849532169571538,-0.4224272939584778,0.16772808882349272,0.2815594461285266,-2.6435174731711784,0.16497336723169276,0.28291831986001326,-2.6553548725210807
0.017562346329469618,1.0099581888695284,-2.0776369631947045,1.2806372105583557,-0.42313832010331515,0.12883556472680652,0.2377499498473352,-2.6361719771651573,0.12541310306901682,0.23901409969546097,-2.6473853990562586
0.02107481559536354,1.0180396721460856,-2.0799085295454427,1.2772229494904999,-0.41861795922057937,0.100113823955974,0.20797803763297149,-2.6288283012512035,0.09605482715499714,0.20909897588018395,-2.6401360454069023
0.024587284861257466,1.0089373659491352,-2.0815368652809974,1.2746671118891844,-0.4133644632667903,0.07758802618813297,0.18677351216835372,-2.6140424883418243,0.07329656229980547,0.18790753197004859,-2.6255805264027496
0.028099754127151388,1.0166406622637734,-2.0813308479921355,1.2751581878008065,-0.41112386621707236,0.059089464964550496,0.17116400644433438,-2.5922422539656678,0.05470202711011166,0.17246916764606082,-2.6036832211336334
0.03161222339304531,1.0188284515099408,-2.080748963882006,1.2761923234170929,-0.4091165373394941,0.04331346164873115,0.15935937496209512,-2.570218162306745,0.03874081494182467,0.1603010661022949,-2.5817607807350926
0.035124692658939236,1.015164941664729,-2.08241376899793,1.2757354999077548,-0.4094451050623942,0.029410806179165496,0.15027962853996743,-2.5480646255659023,0.024651921832181508,0.15145384529088549,-2.5593889613173224
0.03863716192483316,0.9942366532759925,-2.085884673804859,1.2740648022190146,-0.41211927989544467,0.016939586392983964,0.14323360771169535,-2.530609330266297,0.01156424717521003,0.1440061901033434,-2.541816797828796
0.04214963119072708,1.006019671600236,-2.088613051058092,1.2729706471473738,-0.41503635086343343,0.005675768438616035,0.1377429446085785,-2.5189059635744573,0.00043985286548528236,0.1388177777054924,-2.529865086360922
0.045662100456621,1.0098001816803723,-2.08830091985308,1.2740308328245291,-0.41646034964864814,-0.00457716586444009,0.1334037083284222,-2.5079721280222125,-0.009746080068872249,0.13465987365349677,-2.5192340703548655
0.04917456972251493,0.9991237091315578,-2.0879062511258653,1.275173685928973,-0.41792968975171024,-0.014015985120974172,0.12991587935546722,-2.497484139231825,-0.019405779670298808,0.1307928653460218,-2.509243690114074
0.05268703898840885,1.018236173227976,-2.0908032894035933,1.273619508363532,-0.4121231452218153,-0.022866464714456712,0.127209969219473,-2.486779539303562,-0.027790725552135367,0.12774320461333524,-2.4979783019245865
0.056199508254302775,1.0022465178364062,-2.094528125023846,1.271427198268786,-0.4044254850586735,-0.03134613275045742,0.12529281624045466,-2.475902235372028,-0.0364360751700376,0.12592943714453114,-2.4869405231362673
0.0597119775201967,1.002435668830443,-2.0969765977189665,1.2704179339999078,-0.3985294542888624,-0.03959825533063587,0.12409654779072851,-2.4569423980580996,-0.0445822121338929,0.1247375425301652,-2.468308089366484
0.06322444678609063,1.0178446914076862,-2.09763163800971,1.271029813968352,-0.39553187484309404,-0.04761917242313982,0.12345375184238484,-2.430031842262072,-0.05264689494126345,0.12381666165417722,-2.4413164064873256
0.06673691605198455,1.0068801016560365,-2.098040989539534,1.2718119691580727,-0.3930883382698504,-0.05534307837771201,0.1231572106107583,-2.409556911064015,-0.05992953071186957,0.12366356157986697,-2.420804567763826
0.07024938531787847,0.9971311738351607,-2.0919971666166464,1.27688849970211,-0.3886879714334298,-0.06278500376696802,0.12306918502796378,-2.395566035620184,-0.06765294690359144,0.12346522172301554,-2.4067854385166294
0.0737618545837724,0.9949760648000003,-2.0859320296525476,1.281979192449234,-0.3842892027902194,-0.07002019227246203,0.12313322970110206,-2.3815960618368064,-0.07453626940256725,0.12381053706353912,-2.3928021694111483
0.07727432384966632,1.0009882850247525,-2.0884754684176605,1.28009427670286,-0.3838134379064546,-0.0771437614666826,0.12337299901273814,-2.3676079215410306,-0.08137951585311731,0.12349666283890105,-2.3788676892489273
0.08078679311556024,1.0077520035232916,-2.095600280810205,1.2744968370711451,-0.3858947993451474,-0.08417066101031274,0.12377977277248214,-2.358310562504829,-0.08865336581076748,0.12427876390641523,-2.369703008879768
0.08429926238145416,1.0076069238992886,-2.102401299583881,1.2691395109749077,-0.39028922618704925,-0.09100810909056954,0.12421746924717149,-2.3537801207401765,-0.09571980352059742,0.12530855213926817,-2.3647048167354714
0.08781173164734808,0.9973706051760884,-2.108345864311627,1.264452729815422,-0.3987130821230441,-0.09765607652495244,0.1246346467471758,-2.3403970434975396,-0.10205357310111086,0.12542262427667653,-2.351450518173786
0.091324200913242,1.0105667950650936,-2.114274916260299,1.2597942633402848,-0.4061881420183048,-0.10425385946680016,0.12518085418374109,-2.3175303390281976,-0.10835854596950163,0.12562171289006893,-2.3288991104513954
0.09483667017913594,0.9990346504513237,-2.1110275636799094,1.2639264347030248,-0.3967135838340536,-0.11087307376851618,0.12600241930998976,-2.298621422963079,-0.11535645278945982,0.12674860730096932,-2.3097028447016337
0.09834913944502986,1.0085351612785405,-2.1066548022218545,1.26914343115576,-0.38552699522287726,-0.11739577005143692,0.12706971619678062,-2.2837219332090153,-0.12204705442107322,0.12794007649043623,-2.2947060475787735
0.10186160871092378,1.0113524299105932,-2.1041064140409302,1.2715493149704358,-0.37925458001755036,-0.1236615363953787,0.12825718442968875,-2.2690109518868535,-0.12817400076357005,0.12904238730986475,-2.279980377370816
0.1053740779768177,1.0032306124170434,-2.1033067911704566,1.2712611998274719,-0.3776907695416165,-0.12968629888935482,0.12953999668361485,-2.2544937249883983,-0.1340108266698848,0.13004244334475198,-2.265735035068983
0.10888654724271163,1.0027083247655977,-2.1026511661533833,1.271097101554834,-0.37647462833873874,-0.13562573105219083,0.13095730147332027,-2.242962199189203,-0.13978407611939067,0.13153406971740864,-2.2537768976226893
0.11239901650860555,0.9909478382928119,-2.1029996794661296,1.271713854149012,-0.3758657601719619,-0.14157336315281127,0.13247879167969012,-2.2342298296724468,-0.14590435081722947,0.13331087216792784,-2.2453276085122447
0.11591148577449947,1.0038473709980222,-2.1033456148935303,1.2723313439039412,-0.3754419640465915,-0.1474769383844524,0.13404060015407399,-2.227347877932853,-0.15200686457975984,0.13470075448121133,-2.238724336925953
0.1194239550403934,1.0184425152245975,-2.103636050893146,1.273181460412692,-0.374756435040778,-0.15328126370846817,0.13567583428449845,-2.2221507382583203,-0.15763973302917764,0.13613468484627148,-2.2329678622681692
0.12293642430628732,1.0036603988292445,-2.103907432571641,1.274126095454254,-0.373923794626738,-0.15905595906581882,0.1374932856945002,-2.2169180698601014,-0.16338457588547786,0.1381102257104526,-2.227869396986785
0.12644889357218125,1.0087470937487228,-2.104298571659658,1.274493336153425,-0.37324034075852836,-0.16489850591586133,0.13953255101228101,-2.2118244898664994,-0.16910947613905947,0.13992674777955819,-2.222572084272313
0.12996136283807516,1.0010785674138118,-2.1048806966822773,1.273862167354529,-0.3720282433727434,-0.17079266839578477,0.1417177606728111,-2.1991348306106495,-0.17539554023800782,0.14245520923397878,-2.2104187902586765
0.1334738321039691,1.0114600839674126,-2.105446555764425,1.273239629039939,-0.36998972668282776,-0.17660574241439395,0.14385355162095986,-2.178183819802019,-0.18099732915253933,0.14462639568480973,-2.18888975567948
0.136986301369863,1.0061006443744627,-2.0999874824186633,1.2785590083387313,-0.36791205870342164,-0.18223623530648508,0.14577900433647392,-2.1564059492024117,-0.18675324503403787,0.1464128949212187,-2.1673978295026095
0.14049877063575694,1.007745429618977,-2.0944400594978574,1.283930937038514,-0.3657734395062603,-0.18770651235432764,0.14751298792730613,-2.1340235139766963,-0.1920723635334628,0.1482316776018193,-2.14510661727531
0.14401123990165085,0.9965507163413126,-2.0965814419467756,1.2823678062253239,-0.3633584135643133,-0.19310766731744797,0.14918864488405767,-2.1117501025908747,-0.19749822803281314,0.14986480130477825,-2.1224625791311613
0.1475237091675448,0.9994388324605865,-2.103695715034974,1.276340428655823,-0.36078091713335725,-0.1985192909776604,0.15098511180142232,-2.0897085714259642,-0.20289930368265138,0.15155370803675072,-2.10052661979678
0.15103617843343872,1.0121728059193764,-2.1080533933708785,1.2710102027980927,-0.35909975787159926,-0.20394997777110585,0.1530169933976351,-2.0721488837791893,-0.20830316365517448,0.15366809925986644,-2.0828677363321875
0.15454864769933263,1.0057604580280821,-2.10299436187845,1.2680150137802826,-0.3593850895366752,-0.20932334274939843,0.155270667288144,-2.058970051406698,-0.21381761866439392,0.155981868119053,-2.069939969973242
0.15806111696522657,0.9981788148419884,-2.0979166612950952,1.2650295072316458,-0.3596064032440312,-0.21451719003364886,0.15761426581731702,-2.045148975810898,-0.2190769538546884,0.158312288371141,-2.0560490306241035
0.16157358623112048,0.9998951007873096,-2.103151215340145,1.268529318001733,-0.36106507343715405,-0.2194934855284533,0.1598616126323947,-2.0306374059786005,-0.22409374553626643,0.16069610373266346,-2.0416543391188933
0.1650860554970144,0.9993423970018546,-2.110255857932061,1.2731937230178993,-0.3624785549169791,-0.22441473083368824,0.16191176019345477,-2.0132984741123092,-0.22865957087314093,0.16269105942355952,-2.0236731490649222
0.16859852476290832,1.0040314631922413,-2.1140926978212646,1.2756362797578358,-0.36051816922192337,-0.22950366277198783,0.16382490782931036,-1.9936964000510595,-0.23362086386229414,0.1646875247425929,-2.004686778406986
0.17211099402880226,1.011901996772036,-2.1141796853037613,1.275546182022114,-0.3549574613783262,-0.23477334323702792,0.16580095681322288,-1.9742216622759743,-0.23959695731980507,0.16608510059577078,-1.9849060362910698
0.17562346329469616,1.0073474398344233,-2.11484621166465,1.2751570968336159,-0.35081008488470916,-0.24004443163584313,0.16797659592598746,-1.9548393170017102,-0.24444250614204627,0.16877991596719177,-1.9656358951587705
0.1791359325605901,1.0032140888324133,-2.1217461762137586,1.2713359165051774,-0.3622473961819916,-0.24517456284936615,0.1702459105876233,-1.9400632004641332,-0.24947310364682676,0.17127664245354782,-1.9507455475921676
0.182648401826484,1.0049835935440317,-2.1286325262727583,1.2675023134177386,-0.37413835749403396,-0.2501312270221779,0.17248247309421216,-1.9298302951172852,-0.25489832366216597,0.1733140151192104,-1.9406016635845338
0.18616087109237794,0.9998174412315617,-2.1307098613057702,1.2657650843206687,-0.37444428659018036,-0.2550055767382702,0.17477721685973113,-1.9166965542130137,-0.25923886739041063,0.1753763038314981,-1.9273192525060392
0.18967334035827188,1.0170008189930768,-2.1307814396744837,1.264928969035436,-0.36971646049772666,-0.25999531676718807,0.17727257518496126,-1.9006450648123356,-0.2639411801702936,0.17787281034236604,-1.9113345108837505
0.1931858096241658,0.9801574003242675,-2.129362991321496,1.266299844555079,-0.3627475383366993,-0.26518013171567545,0.1799475666497346,-1.8846048418712933,-0.2697466027296537,0.1808079908338611,-1.8954155121366894
0.19669827889005972,1.0136437312338915,-2.124795284707963,1.272246299824422,-0.35108938092149206,-0.2704256344288843,0.1826389996512667,-1.868544198302641,-0.27489277423833297,0.18335585620940806,-1.8793349957032957
0.20021074815595363,1.0076050218744699,-2.120218635472933,1.2781793062623268,-0.3393967358389112,-0.2755947464082921,0.18520229939526117,-1.8521467235796039,-0.27981576647214607,0.18612014077308595,-1.8625185963799364
0.20372321742184757,1.0023645659512714,-2.1245906557108407,1.274485794125545,-0.34592444594385613,-0.2806703220010703,0.18762879572222466,-1.8354549212807234,-0.28538206304641117,0.18826165619433963,-1.8462336500736212
0.20723568668774148,0.997714811725002,-2.1295003613204955,1.2702042930741222,-0.3536655480262592,-0.28570038405823284,0.19001296590024225,-1.8198682358253604,-0.2898848695197982,0.19064520726689016,-1.830658904185695
0.2107481559536354,1.0024111161175464,-2.1289129080425773,1.2709901842731346,-0.3511943414186874,-0.2907109477165787,0.1924296611003688,-1.8052959180412618,-0.295397859562477,0.19325234708596373,-1.815781411314783
0.21426062521952932,1.020515489294826,-2.124041139013101,1.2757206809330637,-0.3406906859360198,-0.29565786457145027,0.19486987571934752,-1.7906706468301818,-0.3004350616897553,0.19564331545471633,-1.8013942191250139
0.21777309448542326,0.9996891703844165,-2.1189240139067143,1.2804759378154889,-0.33150619873901166,-0.3005221478571249,0.19728740016061957,-1.7760149149876034,-0.3049892904984039,0.19807370971983304,-1.786630265782181
0.22128556375131717,1.0085996107097985,-2.1127427321902403,1.2853509242204035,-0.32837425010344357,-0.3053812207502436,0.19965853063793576,-1.7623156396880717,-0.3099645780524878,0.20071616029378372,-1.772871024193585
0.2247980330172111,1.0029167628592224,-2.106567098880119,1.2902239234477149,-0.3253465736602875,-0.31028886374593345,0.2020300745070793,-1.7496639924377075,-0.31468725569062816,0.20270304041521775,-1.7603206408483314
0.22831050228310504,1.0106996051283914,-2.111617200628753,1.2861790789166232,-0.3255801940541871,-0.31517231233944865,0.20449437216196714,-1.7346955616423432,-0.3200645144930216,0.20534936342190815,-1.7450694460293044
0.23182297154899895,1.0185868039286776,-2.1194422088430307,1.2799278285036921,-0.326458219082537,-0.31993428281294756,0.20704424527197807,-1.7175031298127987,-0.3245519463434898,0.20800198162093916,-1.7279941731563944
0.23533544081489288,1.0059200319318524,-2.123942546224982,1.2772815793023833,-0.32796236727924927,-0.32458949574171353,0.20954524935352312,-1.707549935899699,-0.3289851212481778,0.210644540484334,-1.718182197534479
0.2388479100807868,1.0027350601905545,-2.123865873136032,1.2796089389888214,-0.33001466431157217,-0.3291932641937455,0.2119594741469167,-1.7044169601920074,-0.3338569793220931,0.21303209262407954,-1.7149283439944372
0.24236037934668073,1.001838678322057,-2.1235615707298687,1.2820310685624305,-0.33177477745856615,-0.33372733853783865,0.21438851882854176,-1.701275413580803,-0.3382919667150831,0.21500282199479168,-1.7118995149464222
0.24587284861257463,1.002462541306592,-2.117912121973903,1.2867138955013175,-0.32649872819461007,-0.33813570505647395,0.21687052500578746,-1.698137756650743,-0.3427434774505523,0.21826896284365055,-1.7084714732377173
0.24938531787846857,1.009595290617646,-2.1122389002552207,1.2914078074072761,-0.3204048583504825,-0.3423880761112161,0.21934513864430966,-1.686829332287957,-0.3471890481868616,0.22027354082638,-1.697272630249258
0.2528977871443625,1.0115099597284871,-2.114252752039104,1.2899649459391944,-0.31696987132965937,-0.34653146024393305,0.2216836806942828,-1.6662697109702969,-0.35120595533530025,0.22293765959625778,-1.6766628608067289
0.2564102564102564,0.9967526169004398,-2.120264943176852,1.2853041872214133,-0.3163620852153872,-0.3507003231874409,0.22373283866822957,-1.6554483084248148,-0.3554233383087207,0.22513006441041641,-1.6663990467718217
0.2599227256761503,1.0130781473237136,-2.123049129334611,1.2831078252597672,-0.31626980895582185,-0.35500934138664364,0.22555384457137587,-1.6529026993973122,-0.35981665746425534,0.2266261905338004,-1.662894981677987
0.26343519494204426,1.001911182068765,-2.117428605371189,1.2873899137642189,-0.3153681412119446,-0.359490426216722,0.22738157983031462,-1.6503363874657273,-0.3643964177597771,0.22853816956887552,-1.6611217598034316
0.2669476642079382,1.0124332944465824,-2.1118211640086866,1.29169189259796,-0.3144821723487356,-0.36410381904862754,0.22941019532143578,-1.6479271256673718,-0.3687571529019923,0.23044064448550255,-1.6580848239354478
0.27046013347383213,1.0176263397246537,-2.1175715205273216,1.2884930127629428,-0.31499195364584437,-0.3687276619557541,0.23170562916699913,-1.6405146838926252,-0.3739304611570298,0.23301482097918028,-1.6508897624884056
0.273972602739726,1.0201238061813087,-2.1245989645350933,1.2844634103168053,-0.31517174059532144,-0.3732426684539444,0.23419054226904817,-1.627647867642727,-0.378223391756012,0.23539459508767815,-1.6383066216564874
0.27748507200561995,1.0020559960287574,-2.1270947860772034,1.2838196192744171,-0.31510575834864946,-0.37769048790247967,0.23674010788439215,-1.615182094269943,-0.3825348297637344,0.23799285111611013,-1.6257048544954733
0.2809975412715139,1.0014090696974,-2.125375359889936,1.2863300619286988,-0.31481271010301853,-0.38223143736090254,0.23927928333334197,-1.6031115058030425,-0.38703280754761665,0.24056149571900134,-1.6135335534918178
