Time_s,Ground_Truth_Roll_deg,Ground_Truth_Pitch_deg,VQF_Roll_deg,VQF_Pitch_deg,Adaptive_EKF_Roll_deg,Adaptive_EKF_Pitch_deg,VQF_Roll_Error_deg,VQF_Pitch_Error_deg,Adaptive_EKF_Roll_Error_deg,Adaptive_EKF_Pitch_Error_deg
0.0,,,0.6543925191885664,0.5307049491032269,0.49075953962330526,-0.6860888989513033,,,,
0.0035124692658939235,,,0.536756728242319,0.38822370861663047,0.19675420110484165,-0.27058220385786763,,,,
0.007024938531787847,,,0.5654668768581468,0.3988661096683898,0.1250761151664,-0.16669924598641964,,,,
0.01053740779768177,,,0.5431460162447235,0.3608505104035767,0.09334335570270774,-0.1190625026616639,,,,
0.014049877063575694,,,0.5360792008957618,0.35520696710240884,0.07587152581148902,-0.09156325251004435,,,,
0.017562346329469618,,,0.5730775633149365,0.38365686798635845,0.06509566724199348,-0.07351200791986805,,,,
0.02107481559536354,,,0.5950366131824955,0.3169851289113719,0.057973490060300975,-0.06057680837495233,,,,
0.024587284861257466,,,0.5942300757173098,0.3258341278772238,0.053039674923517924,-0.05074052932695582,,,,
0.028099754127151388,,,0.5788413633214652,0.31757619810726145,0.04954968122196588,-0.04297080455558136,,,,
0.03161222339304531,,,0.5862732991631583,0.31400187427894133,0.047159452047242874,-0.03667267620782955,,,,
0.035124692658939236,,,0.5902539869578666,0.32822561469977835,0.04565369768383786,-0.031455345067752334,,,,
0.03863716192483316,,,0.5766676404249373,0.32880013220740056,0.04478289806180572,-0.027014859338678577,,,,
0.04214963119072708,,,0.5860976251090956,0.3118894967289937,0.04429996196063532,-0.023142411736504134,,,,
0.045662100456621,,,0.59439454530235,0.3355730028719419,0.04405123517764465,-0.019720948669719164,,,,
0.04917456972251493,,,0.6185939608381017,0.3372837846030847,0.043961281532729574,-0.016640989274714933,,,,
0.05268703898840885,,,0.6451680088900978,0.33392037933079477,0.043996986771349486,-0.013758433091132269,,,,
0.056199508254302775,,,0.6464292715570891,0.31215869955323733,0.04417385836228645,-0.01096683127463898,,,,
0.0597119775201967,,,0.6472942475454976,0.3199561255403839,0.044514945817074665,-0.008313824037922503,,,,
0.06322444678609063,,,0.656070734561667,0.3368318169276112,0.045010207079070594,-0.005949501210312492,,,,
0.06673691605198455,,,0.6219733842295271,0.31146817099118396,0.045595619959605455,-0.0039326309978223945,,,,
0.07024938531787847,,,0.5978196393120018,0.332005556738109,0.04617831538931568,-0.002158537197055001,,,,
0.0737618545837724,,,0.5998368520262131,0.331884261126512,0.04673167688310832,-0.0004631802933689015,,,,
0.07727432384966632,,,0.6226695383196889,0.3394825292728551,0.04731405006360853,0.0012420645759584682,,,,
0.08078679311556024,,,0.6269466468191428,0.3380280827987635,0.04799371641908058,0.002953133530988433,,,,
0.08429926238145416,,,0.6201466978486451,0.3436661787799255,0.0487732051756966,0.004661245392717292,,,,
0.08781173164734808,,,0.6209756478081728,0.34319652110794874,0.049593694754381995,0.006408560400129928,,,,
0.091324200913242,,,0.6282807475123972,0.34943150795925204,0.050418218552233815,0.008229145340628097,,,,
0.09483667017913594,,,0.6227628438587388,0.34266976695741563,0.05127254418507521,0.010059883561703363,,,,
0.09834913944502986,,,0.6228784795599991,0.33870133290278964,0.05222084171580289,0.011799501182398272,,,,
0.10186160871092378,,,0.6291285031190408,0.35061018038593805,0.05327469988953183,0.01342543770649362,,,,
0.1053740779768177,,,0.6279713924559478,0.3574398126856399,0.05436694124166682,0.014970790067485917,,,,
0.10888654724271163,,,0.6339421820943892,0.35269596809879483,0.055421499124449304,0.01643733192990747,,,,
0.11239901650860555,,,0.6197811364893259,0.3563024155533898,0.05640985333542581,0.01782394720214798,,,,
0.11591148577449947,,,0.6269947449264649,0.3621677675688998,0.05738104997510906,0.019196160504264648,,,,
0.1194239550403934,,,0.6115869898838053,0.358782633749686,0.058405466130997064,0.020645916306691,,,,
0.12293642430628732,,,0.6130203727724165,0.34935523966377335,0.059482511292544005,0.022245387005335616,,,,
0.12644889357218125,,,0.6161860611848569,0.34121745448199753,0.06052184417916873,0.02399343972468853,,,,
0.12996136283807516,,,0.6203440390347424,0.34589978329091176,0.06143205696057347,0.025719260193140834,,,,
0.1334738321039691,,,0.6364602945207948,0.34197006360625526,0.062222867376125944,0.02721059670489145,,,,
0.136986301369863,,,0.641306213562008,0.3424905031818052,0.06298648437293897,0.028458669291825948,,,,
0.14049877063575694,,,0.6413352539702718,0.3400110491986944,0.06386109509261244,0.02961415437470211,,,,
0.14401123990165085,,,0.6438947277797727,0.3383624384387691,0.0649868305656792,0.03079942527207985,,,,
0.1475237091675448,,,0.6426280318680121,0.34412103177989956,0.06636304160210725,0.03204230851951092,,,,
0.15103617843343872,,,0.6520402600146035,0.34696901603249186,0.06778564924780758,0.033290616871393806,,,,
0.15454864769933263,,,0.6511602809642932,0.35149336976397044,0.06905586441299348,0.03446651415211587,,,,
0.15806111696522657,,,0.6469250474722681,0.34867324501572144,0.07016849643494842,0.035531576692819776,,,,
0.16157358623112048,,,0.6384334048236943,0.3466434144299221,0.07123154155581018,0.036522778742999695,,,,
0.1650860554970144,,,0.6310347097852472,0.34170081469240765,0.07233559691381579,0.03752065715810253,,,,
0.16859852476290832,,,0.6262340837809566,0.3412215963439033,0.07350415687143118,0.03856459740869408,,,,
0.17211099402880226,,,0.6328346394768133,0.34460753687447376,0.07470958320846881,0.039627343268976406,,,,
0.17562346329469616,,,0.635302249693008,0.35198264004208246,0.07591542098299339,0.04067686840493612,,,,
0.1791359325605901,,,0.6368188064276623,0.351222508415267,0.07712096198012881,0.04171343179870907,,,,
0.182648401826484,,,0.6312476910713989,0.35140652028582686,0.07838343632747072,0.04272425590161082,,,,
0.18616087109237794,,,0.6374014009998942,0.3489491902349751,0.07974279716105714,0.04366007108286882,,,,
0.18967334035827188,,,0.6468551147369934,0.34717668394444656,0.08114517177920459,0.04450433536926725,,,,
0.1931858096241658,,,0.6436462516385387,0.3487041746833447,0.0824706830551772,0.045328166472216505,,,,
0.19669827889005972,,,0.644718069393024,0.34568644956029265,0.08363498707159801,0.04623526600718861,,,,
0.20021074815595363,,,0.6471452843952399,0.3425151560716767,0.08465028619900632,0.04726679204976238,,,,
0.20372321742184757,,,0.6422778150261272,0.33779691836111325,0.08558816998073226,0.04836948225088656,,,,
0.20723568668774148,,,0.6364892462896312,0.3402933359211715,0.08653092471006313,0.04943253206168757,,,,
0.2107481559536354,,,0.6323767485288795,0.34013461128147454,0.0875601656900698,0.050352712635040535,,,,
0.21426062521952932,,,0.6333680750045807,0.3337605233871126,0.08872930562935358,0.05112574160949738,,,,
0.21777309448542326,,,0.6383171490627116,0.33948786683516874,0.09001752081224733,0.05186495197826,,,,
0.22128556375131717,,,0.6430600950107949,0.34502596622349924,0.09132268584873406,0.0526525512457533,,,,
0.2247980330172111,,,0.6399301989101985,0.3420876826176787,0.09251897321689938,0.053423853158704994,,,,
0.22831050228310504,,,0.6367952212192498,0.3439820929778136,0.09359400608797362,0.05407836965841286,,,,
0.23182297154899895,,,0.6298421577643635,0.3381530328798385,0.09469650724087125,0.054670533549470435,,,,
0.23533544081489288,,,0.6286994832927346,0.3348095465443126,0.09596522247023348,0.055367269087514576,,,,
0.2388479100807868,,,0.6293198900918647,0.33805133406006127,0.09734540880226931,0.05622194609563416,,,,
0.24236037934668073,,,0.6308382725590499,0.33841779470243033,0.09865652223956259,0.057138374623778035,,,,
0.24587284861257463,,,0.6285173214678058,0.338155721348659,0.09982673442147388,0.05803172420210081,,,,
0.24938531787846857,,,0.6312990992232921,0.3376737683986457,0.10095603315223875,0.05890107683265286,,,,
0.2528977871443625,,,0.6349368771660282,0.3408672189409121,0.10215141132514954,0.05976605103710401,,,,
0.2564102564102564,,,0.6270462676119245,0.33603904817647773,0.10336604063613838,0.06063173373057739,,,,
0.2599227256761503,,,0.6286305341434317,0.3318986677526873,0.10447290777395289,0.06151170259750607,,,,
0.26343519494204426,,,0.6303121559304783,0.3306174334212329,0.10544420127842873,0.06241621519916868,,,,
0.2669476642079382,,,0.6343321795505467,0.3328490179796872,0.10635963774194421,0.06332574612733068,,,,
0.27046013347383213,,,0.6367129574831798,0.3318010002170421,0.10731846070419447,0.0642517560306459,,,,
0.273972602739726,,,0.6369503243419775,0.32543484464217504,0.10838099381993996,0.06528001401950417,,,,
0.27748507200561995,,,0.6346552998245166,0.3298697783794903,0.10952808210872444,0.06642947649801116,,,,
0.2809975412715139,,,0.6400558680902618,0.3385837361089979,0.11069382907115631,0.06756750407888172,,,,
0.2845100105374078,,,0.6493365497440481,0.3445545278159055,0.11187525974945815,0.06859382689004158,,,,
0.2880224798033017,,,0.647631069412087,0.3463978751872332,0.1131367012135298,0.06959337815442841,,,,
0.29153494906919564,,,0.6524857104930518,0.35425965572713136,0.11448199646235176,0.07071239907213601,,,,
0.2950474183350896,,,0.6502069827974737,0.35569095601873674,0.1158279910308002,0.07195952105593978,,,,
0.2985598876009835,,,0.6560363589436735,0.3590046273221593,0.11712900736924686,0.07321078140647067,,,,
0.30207235686687745,,,0.6584169434882521,0.3577639537430903,0.11845410882788485,0.0743659327572388,,,,
0.3055848261327713,,,0.6584443690840769,0.358167207576655,0.11988760074753951,0.07540291379865943,,,,
0.30909729539866526,,,0.660703109229246,0.3582802609330787,0.12138789781019947,0.07633013847519064,,,,
0.3126097646645592,,,0.6662885966122325,0.35834605956641785,0.12283625709057042,0.07718675770589604,,,,
0.31612223393045313,,,0.6634983762079495,0.36109849526691135,0.1242024131277099,0.07801683760696793,,,,
0.319634703196347,,,0.6607545593969449,0.3563156359498234,0.12555512335327845,0.07881058913913729,,,,
0.32314717246224095,,,0.6588834250056274,0.35996799636928223,0.1269443120931145,0.07953369442650804,,,,
0.3266596417281349,,,0.6599260112550023,0.3576474910557372,0.12837189150961795,0.08018761892747016,,,,
0.3301721109940288,,,0.6619094377247837,0.3572718124392047,0.12982989974127168,0.08085244951644867,,,,
0.3336845802599227,,,0.6622917318139004,0.3522602542528015,0.13131440441660544,0.08163425163160973,,,,
0.33719704952581664,,,0.6670066598179809,0.35231598212564663,0.1327805788012974,0.08255366717669857,,,,
0.3407095187917106,,,0.6644265426355537,0.35524104537356294,0.13413133702753763,0.08355519602092783,,,,
0.3442219880576045,,,0.6666038098015165,0.3549528819128177,0.1352947770407116,0.08457913047692181,,,,
0.34773445732349845,,,0.6654769979395885,0.3560065518796966,0.13628712477771476,0.08557793431936304,,,,
0.3512469265893923,,,0.6665930246496107,0.3549423626821165,0.13723769757948498,0.08652348267846695,,,,
0.35475939585528626,,,0.6633412309946618,0.35738828885736795,0.1383177974788035,0.0874129459095884,,,,
0.3582718651211802,,,0.6629008057114663,0.3590018073706324,0.1395436897420816,0.08824594211233404,,,,
0.36178433438707414,,,0.6650060761791232,0.3561527092610707,0.140730657320499,0.08903537916581604,,,,
0.365296803652968,,,0.6637244968413372,0.3614716240421393,0.14176127211921805,0.0898002314816097,,,,
0.36880927291886195,,,0.6598251357638308,0.36226722114810805,0.14275890023487586,0.09052041377720128,,,,
0.3723217421847559,,,0.6575010630161243,0.3596975842731008,0.14391132751177474,0.0911891575145241,,,,
0.3758342114506498,,,0.6572085487091769,0.3605665893996237,0.14529628482459664,0.09187856103963156,,,,
0.37934668071654376,,,0.6592089061795287,0.3602429409963085,0.14686424506637039,0.09267829598366474,,,,
0.38285914998243764,,,0.6554967096622251,0.3587084293880664,0.14844766709995488,0.09360513473518006,,,,
0.3863716192483316,,,0.6567184415973856,0.359470110341101,0.14983782442142832,0.09463189341675698,,,,
0.3898840885142255,,,0.6547853811775748,0.3614511572201526,0.1509941827832598,0.09575322993727038,,,,
0.39339655778011945,,,0.65660110381873,0.36363061050040774,0.15212164785523777,0.09695892057923515,,,,
0.39690902704601333,,,0.6585246014118197,0.36645004969601125,0.15343075474902723,0.09815310550106232,,,,
0.40042149631190727,,,0.6608919261529635,0.36417544072350594,0.15489220625036093,0.0991777260261867,,,,
0.4039339655778012,,,0.6608249313755516,0.35987178291938476,0.1562983569806102,0.09997025511293993,,,,
0.40744643484369514,,,0.661808908824355,0.36110728040578116,0.1575202893174202,0.10063952161896376,,,,
0.410958904109589,,,0.6622702065486862,0.36018528060926064,0.1586318689917721,0.1013513765126156,,,,
0.41447137337548295,,,0.6626192806462828,0.36129012832703433,0.15977865764229907,0.10217536541720844,,,,
0.4179838426413769,,,0.6632157257398676,0.3642925366900979,0.16100282913316144,0.10307863128497222,,,,
0.4214963119072708,,,0.6615487023678255,0.35985613394072585,0.16225256433549481,0.10401621888167624,,,,
0.42500878117316476,,,0.664466306900704,0.3594139080089761,0.16344836454834785,0.10499197583252423,,,,
0.42852125043905864,,,0.6671349038617185,0.3596607771918844,0.16452412630862762,0.1060246339162131,,,,
0.4320337197049526,,,0.6670809909702965,0.35783411807140364,0.1655310472901165,0.10707163575902823,,,,
0.4355461889708465,,,0.6667821323343085,0.35650533643621946,0.16660969349240243,0.10809652405394884,,,,
0.43905865823674045,,,0.6637998802054258,0.3552174942307005,0.1678101290697684,0.10913533823228704,,,,
0.44257112750263433,,,0.6630829213342009,0.356983949174149,0.16909576546995272,0.11016719033209604,,,,
0.44608359676852827,,,0.6634763124433153,0.3555187128243343,0.1704440879220387,0.11110472715009806,,,,
0.4495960660344222,,,0.6654005634689691,0.35385444467177213,0.17178126852872935,0.11194385838875873,,,,
0.45310853530031614,,,0.6640862630448847,0.3513600568110425,0.17292594595013072,0.11276235845583928,,,,
0.4566210045662101,,,0.6668007673503438,0.3514246651075906,0.17377761080937654,0.11361139042939881,,,,
0.46013347383210396,,,0.6678023734803897,0.35382057894439073,0.17448709272654675,0.11447276088846339,,,,
0.4636459430979979,,,0.6681378107516164,0.3526449404293324,0.17530510494728227,0.11528563965065967,,,,
0.46715841236389183,,,0.6649398150426636,0.3512839784838861,0.17637201898337584,0.11602076985311667,,,,
0.47067088162978576,,,0.6679807915030682,0.3511440797899768,0.17770850494008472,0.11672701196107381,,,,
0.47418335089567965,,,0.6701067262026488,0.35205913647624104,0.17923760961097202,0.11746202864333993,,,,
0.4776958201615736,,,0.6696493226924135,0.351944761642034,0.18080219720244503,0.11821423473771267,,,,
0.4812082894274675,,,0.668727978916336,0.3507710846196744,0.18229314226428373,0.11893534757150587,,,,
0.48472075869336145,,,0.6688215824208777,0.35044133761069857,0.18374582289127273,0.11957650722934772,,,,
0.4882332279592554,,,0.6701532716547481,0.34893263221795284,0.1852307620359219,0.12011043865235665,,,,
0.49174569722514927,,,0.6698583020711163,0.3505773123633596,0.1867199200571299,0.12058005962203427,,,,
0.4952581664910432,,,0.6730760365421898,0.3543191107705012,0.1881417424986615,0.121066865437274,,,,
0.49877063575693714,,,0.6760381338906191,0.35455440516885073,0.18947476376353342,0.12160215878336823,,,,
0.502283105022831,,,0.6778545270881094,0.3571094548356038,0.19074120779472875,0.12216343723751154,,,,
0.505795574288725,,,0.6784659190178122,0.35809150213864194,0.1919959557649296,0.12275275097445727,,,,
0.5093080435546189,,,0.6802820874051482,0.3556377955693775,0.193296906288764,0.12342544775015821,,,,
0.5128205128205128,,,0.6823944996533549,0.35378061668301186,0.19461844995713498,0.12419802452901903,,,,
0.5163329820864068,,,0.6841062871539653,0.35466616120175287,0.19586027874932116,0.1249494550483936,,,,
0.5198454513523006,,,0.684428176796634,0.35630615539965027,0.19696550852358952,0.12555433757996376,,,,
0.5233579206181946,,,0.679763440929444,0.3572745273742428,0.19801422429265383,0.1260891797450994,,,,
0.5268703898840885,,,0.6804967855552227,0.3541253435663575,0.1991465707820644,0.12674728399522317,,,,
0.5303828591499824,,,0.6838203082646036,0.3577432904394261,0.2004034875417096,0.1276035352734622,,,,
0.5338953284158764,,,0.6855416024577816,0.3566196945172275,0.2017530324385364,0.12856814014483048,,,,
