Time_s,Ground_Truth_Yaw_deg,Adaptive_EKF_Yaw_deg,Basic_EKF_Yaw_deg,Mag_Norm,Dip_Angle_Error_deg,Disturbance_Flag,Lambda
0.0,,3.495406138849078,3.495406138849078,0.0,0.0,0,0.0
0.0035124692658939235,,3.496060634437136,3.494995965222266,44.603271418392524,30.000000000000004,1,1.0
0.007024938531787847,,3.484554501536854,3.4947578392146266,45.267921489752176,30.000000000000004,1,1.0
0.01053740779768177,,3.462386315793847,3.4945430244873434,45.98426241805026,30.000000000000004,1,1.0
0.014049877063575694,,3.4400172258422033,3.494208491881984,45.98426241805026,30.000000000000004,1,1.0
0.017562346329469618,,3.4175340341120193,3.4937631490043795,45.98426241805026,30.000000000000004,1,1.0
0.02107481559536354,,3.399778083101796,3.4933572301599707,45.70472346973179,30.000000000000004,1,1.0
0.024587284861257466,,3.3866022703892207,3.4930829356855355,45.43953703874742,30.000000000000004,1,1.0
0.028099754127151388,,3.3749671293664765,3.492863122143475,44.66000219539137,30.000000000000004,1,1.0
0.03161222339304531,,3.364735675118827,3.4925961690549427,43.90265934287016,30.000000000000004,1,1.0
0.035124692658939236,,3.3544549113313704,3.492269846010371,43.90265934287016,30.000000000000004,1,1.0
0.03863716192483316,,3.344108357478664,3.4918644049241223,43.90265934287016,30.000000000000004,1,1.0
0.04214963119072708,,3.329447771528305,3.491300801444511,43.81669605085187,30.000000000000004,1,1.0
0.045662100456621,,3.3100410998275303,3.490580392531267,43.76149565610601,30.000000000000004,1,1.0
0.04917456972251493,,3.2929898258186983,3.4898664455309847,43.895688459936125,30.000000000000004,1,1.0
0.05268703898840885,,3.27832098247302,3.4893145932108256,44.03585424425703,30.000000000000004,1,1.0
0.056199508254302775,,3.2660083253793455,3.48889774753479,43.97616067206918,30.000000000000004,1,1.0
0.0597119775201967,,3.2558817719956332,3.4884937235353126,43.91894936995274,30.000000000000004,1,1.0
0.06322444678609063,,3.2460657370312553,3.4880690538865067,44.623964843404295,30.000000000000004,1,1.0
0.06673691605198455,,3.236590714601657,3.4876685957612,45.33044419683981,30.000000000000004,1,1.0
0.07024938531787847,,3.2264450139776004,3.487284888255724,44.93284199302692,30.000000000000004,1,1.0
0.0737618545837724,,3.2155748840000205,3.4868891772044086,44.53649672921321,30.000000000000004,1,1.0
0.07727432384966632,,3.1989989741900704,3.4865291051089073,44.16211036691198,30.000000000000004,1,1.0
0.08078679311556024,,3.1764468931392034,3.4862399873762024,43.80484993728589,30.000000000000004,1,1.0
0.08429926238145416,,3.1539703095892717,3.485952522502499,43.80484993728589,30.000000000000004,1,1.0
0.08781173164734808,,3.131481177000626,3.4855794305913292,43.80484993728589,30.000000000000004,1,1.0
0.091324200913242,,3.111996766306821,3.485117327291553,44.50269832695792,30.000000000000004,1,1.0
0.09483667017913594,,3.0955322817670736,3.484649446068511,45.20670243465028,30.000000000000004,1,1.0
0.09834913944502986,,3.084156195688679,3.4842813108954944,45.0984103963672,30.000000000000004,1,1.0
0.10186160871092378,,3.0776510296338206,3.484066775810208,45.00461116294286,30.000000000000004,1,1.0
0.1053740779768177,,3.071281102193795,3.483972550879069,45.00461116294286,30.000000000000004,1,1.0
0.10888654724271163,,3.064937502648979,3.483889454914975,45.00461116294286,30.000000000000004,1,1.0
0.11239901650860555,,3.0551084232290022,3.48369354058019,45.29846998158575,30.000000000000004,1,1.0
0.11591148577449947,,3.0417561843527317,3.483353022412432,45.59870893720585,30.000000000000004,1,1.0
0.1194239550403934,,3.024629577603719,3.4829527599742245,44.99635512149948,30.000000000000004,1,1.0
0.12293642430628732,,3.003746835369639,3.4825695368269196,44.403326156901336,30.000000000000004,1,1.0
